USDT,BTC,binance,CCI,0.00,0.00,-488,-1661.62,0.79,-0.79,111,18.50,29,26,52.73,0.16,0.07,-1.91,-0.1,91,1,2,6,2020-07-10 02:01:38,2020-07-01 15:01:00,2020-07-08 08:01:00,,,9215.98,9287.64,8893.03,9379.42,9159.93209553,1.0,253185,37741,,2636379,393000,first run
USDT,BTC,binance,Luay1,0.00,0.00,-89,-14401.27,0.79,-0.79,5,0.83,0,2,0.00,-1.55,n/a,-1.56,-1.56,2523,1,2,6,2020-07-10 02:01:38,2020-07-01 15:01:00,2020-07-08 08:01:00,,,9215.98,9287.64,8893.03,9379.42,9159.93209553,1.0,253185,37741,,2636379,393000,first run
USDT,BTC,binance,MACD,0.00,0.00,-3213,-25979.90,0.79,-0.79,848,141.33,45,378,10.64,1.02,0.06,-0.87,-0.14,11,1,2,6,2020-07-10 02:01:38,2020-07-01 15:01:00,2020-07-08 08:01:00,,,9215.98,9287.64,8893.03,9379.42,9159.93209553,1.0,253185,37741,,2636379,393000,first run
USDT,BTC,binance,RSI,0.00,0.00,-236,-583.65,0.79,-0.79,68,11.33,17,17,50.00,0.89,0.14,-1.76,-0.11,168,1,2,6,2020-07-10 02:06:14,2020-07-01 15:01:00,2020-07-08 08:01:00,,,9215.98,9287.64,8893.03,9379.42,9159.93209553,1.0,253185,37741,,2636379,393000,first run
USDT,BTC,binance,CCI,0.00,0.00,-488,-1661.62,0.79,-0.79,111,18.50,29,26,52.73,0.16,0.07,-1.91,-0.1,91,1,2,6,2020-07-10 02:06:14,2020-07-01 15:01:00,2020-07-08 08:01:00,,,9215.98,9287.64,8893.03,9379.42,9159.93209553,1.0,253185,37741,,2636379,393000,first run
USDT,BTC,binance,Luay1,0.00,0.00,-89,-14401.27,0.79,-0.79,5,0.83,0,2,0.00,-1.55,n/a,-1.56,-1.56,2523,1,2,6,2020-07-10 02:06:14,2020-07-01 15:01:00,2020-07-08 08:01:00,,,9215.98,9287.64,8893.03,9379.42,9159.93209553,1.0,253185,37741,,2636379,393000,first run
USDT,BTC,binance,MACD,0.00,0.00,-3213,-25979.90,0.79,-0.79,848,141.33,45,378,10.64,1.02,0.06,-0.87,-0.14,11,1,2,6,2020-07-10 02:06:14,2020-07-01 15:01:00,2020-07-08 08:01:00,,,9215.98,9287.64,8893.03,9379.42,9159.93209553,1.0,253185,37741,,2636379,393000,first run
USDT,BTC,binance,RSI,0.00,0.00,-236,-583.65,0.79,-0.79,68,11.33,17,17,50.00,0.89,0.14,-1.76,-0.11,168,1,2,6,2020-07-10 02:06:40,2020-07-01 15:01:00,2020-07-08 08:01:00,,,9215.98,9287.64,8893.03,9379.42,9159.93209553,1.0,253185,37741,,2636379,393000,first run
USDT,BTC,binance,neuralnet,0.00,0.00,238,Inf,0.79,-0.79,4,0.67,1,0,100.00,0.58,0.58,0.58,n/a,3031,1,2,6,2020-07-10 02:07:59,2020-07-01 15:01:00,2020-07-08 08:01:00,,,9215.98,9287.64,8893.03,9379.42,9159.93209553,1.0,253185,37741,,2636379,393000,first run
USDT,BTC,binance,RSI,0.00,0.00,-236,-583.65,0.79,-0.79,68,11.33,17,17,50.00,0.89,0.14,-1.76,-0.11,168,1,2,6,2020-07-10 02:07:59,2020-07-01 15:01:00,2020-07-08 08:01:00,,,9215.98,9287.64,8893.03,9379.42,9159.93209553,1.0,253185,37741,,2636379,393000,first run
